time_days,Re188 top 14
2.1582358743558874e-05,1.3554374622581043e-09
2.1620339128946347e-05,1.4313584673075078e-09
2.165838635177691e-05,1.5120199082505822e-09
2.1696500529670317e-05,1.5965809105013068e-09
2.1734681780453317e-05,1.6848981188608142e-09
2.177293022216e-05,1.7782749234921116e-09
2.1811245973032187e-05,1.8770578262437482e-09
2.184962915151976e-05,1.9802451725861246e-09
2.1888079876281053e-05,2.0880590508065197e-09
2.1926598266183226e-05,2.20366170898466e-09
2.1965184440302614e-05,2.3241766374510815e-09
2.200383851792509e-05,2.4490320925285974e-09
2.204256061854646e-05,2.583484819014775e-09
2.2081350861872807e-05,2.7228573684760586e-09
2.212020936782088e-05,2.8679710157838653e-09
2.2159136256518447e-05,3.0233289300992006e-09
2.2198131648304684e-05,3.184370956614779e-09
2.2237195663730532e-05,3.3526047196783844e-09
2.2276328423559078e-05,3.5319448349297656e-09
2.2315530048765925e-05,3.7178499106315294e-09
2.2354800660539577e-05,3.912400138475208e-09
2.239414038028179e-05,4.119213500754245e-09
2.2433549329607966e-05,4.33360566852889e-09
2.2473027630347537e-05,4.5580373491024955e-09
2.2512575404544308e-05,4.796279803208483e-09
2.2552192774456873e-05,5.043338298785763e-09
2.2591879862558962e-05,5.30182515254674e-09
2.263163679153984e-05,5.576061012067919e-09
2.2671463684304684e-05,5.8601419445025186e-09
2.2711360663974946e-05,6.157404728520897e-09
2.275132785388875e-05,6.472394590261762e-09
2.2791365377601278e-05,6.799266488118237e-09
2.2831473358885135e-05,7.142024032733538e-09
2.2871651921730732e-05,7.503909113725613e-09
2.2911901190346697e-05,7.876686785363116e-09
2.2952221289160217e-05,8.272904036128758e-09
2.2992612342817456e-05,8.68543711399263e-09
2.3033074476183936e-05,9.111500129897654e-09
2.3073607814344897e-05,9.567217488003306e-09
2.311421248260572e-05,1.0036921399176137e-08
2.3154888606492292e-05,1.0527720006590591e-08
2.319563631175139e-05,1.1046302881262892e-08
2.3236455724351094e-05,1.158079118880415e-08
2.3277346970481136e-05,1.2144653149040262e-08
2.3318310176553353e-05,1.2734386749290938e-08
2.335934546920201e-05,1.3342224044370686e-08
2.3400452975284228e-05,1.398834432566715e-08
2.344163282188038e-05,1.4658533310772458e-08
2.3482885136294453e-05,1.535012877293897e-08
2.3524210046054494e-05,1.6089891542704374e-08
2.3565607678912936e-05,1.685063037247908e-08
2.360707816284706e-05,1.7644614390653345e-08
2.3648621626059334e-05,1.84812112292404e-08
2.369023819697786e-05,1.9341266942074792e-08
2.373192800425672e-05,2.0250699444432877e-08
2.3773691176776435e-05,2.1196010881465505e-08
2.381552784364429e-05,2.2169336242315807e-08
2.3857438134194793e-05,2.320684952728099e-08
2.3899422177990056e-05,2.4274134229814646e-08
2.394148010482017e-05,2.5385073720047272e-08
2.3983612044703673e-05,2.655577338686442e-08
2.4025818127887855e-05,2.7759935802678402e-08
2.4068098484849254e-05,2.90249776434227e-08
2.4110453246293996e-05,3.034498355320071e-08
2.4152882543158235e-05,3.170262932766214e-08
2.4195386506608543e-05,3.313986135566764e-08
2.4237965268042307e-05,3.4632866387925115e-08
2.4280618959088157e-05,3.617573472577995e-08
2.432334771160636e-05,3.7805790733852736e-08
2.4366151657689228e-05,3.946761130423254e-08
2.4409030929661528e-05,4.1239091204028554e-08
2.4451985660080878e-05,4.305374200570106e-08
2.4495015981738196e-05,4.495261589695418e-08
2.453812202765806e-05,4.693158190235403e-08
2.458130393109915e-05,4.896570930400339e-08
2.4624561825554663e-05,5.112190096644047e-08
2.46678958447527e-05,5.332098418760932e-08
2.4711306122656708e-05,5.564669984741523e-08
2.4754792793465866e-05,5.804257128510992e-08
2.479835599161554e-05,6.052926808278338e-08
2.4841995851777646e-05,6.313833454504499e-08
2.488571250886112e-05,6.579731162589105e-08
2.4929506098012285e-05,6.863366217769501e-08
2.4973376754615305e-05,7.152671970125199e-08
